Date,Ticker,Open,High,Low,Close,Volume
2025-03-31,AMAT,141.3083845436,144.18657342,139.7129098295,143.6323142141,7116271
2025-03-31,AMD,100.235,102.82,98.8,102.74,30865342
2025-03-31,AMGN,296.029880309,303.1663192202,294.0726770494,299.8459262001,3336281
2025-03-31,AMZN,188.19,191.33,184.4,190.26,63547558
2025-03-31,AON,392.0364484978,396.5457972142,389.8608855205,394.6570129931,1339063
2025-03-31,AOS,63.6680809136,64.233239881,63.0444572255,63.6875691539,1619634
2025-03-31,AR,39.71,41.01,39.385,40.44,4110627
2025-03-31,ARKK,46.82,47.77,45.55,47.58,13088179
2025-03-31,ASML,651.4814098743,656.3162611577,644.1995318188,653.8198991685,1684953
2025-03-31,AVGO,162.9022941745,166.32404951,159.0744839365,165.8189568266,35656449
2025-03-31,AVLV,63.0796360766,64.427407465,62.8828811294,64.1519505389,616774
2025-03-31,AXON,522.67,528.83,507.03,525.95,779458
2025-03-31,AXP,258.1580112319,265.8784592039,254.7256082482,264.6097486455,3945965
2025-03-31,B,18.8757577839,18.9730555045,18.264728099,18.9146768722,27744663
2025-03-31,BA,170.65,172.2099,166.792,170.55,7477456
2025-03-31,BABA,126.6574776475,129.4238180037,124.6801287309,128.80041736,12183816
2025-03-31,BAC,39.3911853372,40.468212597,39.2221451844,40.3088318814,36389953
2025-03-31,BAX,33.163233438,34.0359501074,33.163233438,33.7549057563,3598927
2025-03-31,BMY,55.7105645293,57.4247357456,55.309970169,56.8191861312,11616280
2025-03-31,BP,31.4411384703,31.7727369301,31.3617416559,31.5625688922,6051759
2025-03-31,BRK-B,521.4,536.52,519.0,532.58,7139333
2025-03-31,BROS,60.0,62.58,58.12,61.74,4174115
2025-03-31,BTI,38.5637865849,39.1064732536,38.5354724978,39.045126065,6400137
2025-03-31,BUD,59.4176443657,59.7561788852,59.3547736693,59.5433857587,2383509
2025-03-31,C,67.4299809602,69.0793474009,66.372446007,68.8756021347,15568435
2025-03-31,CAG,24.254313422,24.590296049,24.0999430258,24.2179909758,7741897
2025-03-31,CANE,12.36,12.45,12.206,12.21,21526
2025-03-31,CAT,320.5443411689,326.7951674638,316.9710341688,324.6492144996,2837768
2025-03-31,CAVA,82.68,87.21,81.74,86.41,4160087
2025-03-31,CB,292.4987654068,298.821493825,292.4889245843,297.1829968886,2455447
2025-03-31,CCJ,40.4205719368,41.3088264806,40.360689608,41.0792775535,4832666
2025-03-31,CEG,197.6728571472,202.2227701321,194.2653895625,200.3054487214,4518882
2025-03-31,CLF,8.255,8.38,7.91,8.22,27663018
2025-03-31,CMG,49.32,50.26,48.85,50.21,14679610
2025-03-31,CNR,75.4420107031,77.0915594092,73.7328397546,76.6145814701,761654
2025-03-31,COF,168.4051628679,176.9673051349,168.1498696352,176.0541408793,6130683
2025-03-31,CORN,18.51,18.58,18.1701,18.56,77839
2025-03-31,CPB,36.8252091763,37.3497061585,36.6779819532,36.7331921618,4984130
2025-03-31,CRM,261.4541962729,265.3085578887,256.1569197958,265.2196110822,7585804
2025-03-31,CRSP,35.75,35.75,32.96,34.03,3970934
2025-03-31,CRWD,86.44625,88.41,84.4725,88.145,13187980
2025-03-31,CSCO,58.8546861988,60.0826455925,58.4761058323,59.9030625982,29335721
2025-03-31,CVX,157.5603740066,160.148615303,157.5034895825,158.6032551151,10675731
2025-03-31,DAL,41.3864293304,43.3670655912,40.1842520975,42.9630552097,18053302
2025-03-31,DEO,100.6346576694,101.657995516,100.1133346154,101.1656348539,1317706
2025-03-31,DIS,95.0330406438,97.0155537297,93.9240110463,96.8683374114,10554041
2025-03-31,DOW,31.6469477979,32.6579434925,31.4707191906,32.3889629866,8477150
2025-03-31,ECH,28.5260804054,28.7373847047,28.3724045513,28.6413372959,446570
2025-03-31,EEM,42.0789053366,42.496682508,41.9283112399,42.4578195153,25638315
2025-03-31,EMLC,21.9655635237,21.9655635237,21.9038831902,21.9655635237,1473214
2025-03-31,EPD,31.2377589806,31.6150043762,31.1733512301,31.4125800176,3350801
2025-03-31,ETN,264.0389585098,269.4084074795,258.7975881394,267.8123510885,4883121
2025-03-31,EWU,35.2327029122,35.5785860904,35.2042741579,35.5075142044,1214341
2025-03-31,EWY,52.3194456494,52.9256511493,52.0407866696,52.8376535768,4189412
2025-03-31,EWZ,24.1726025918,24.4214658275,24.0035634129,24.2759043123,15634370
2025-03-31,FCG,23.8149420667,24.222200848,23.7276723279,24.0961445586,210492
2025-03-31,FCX,36.6631422259,37.5733249033,35.7480396421,37.2535309896,17462465
2025-03-31,FDNI,30.6611512953,30.6611512953,30.0973817392,30.6314792134,74321
2025-03-31,FIW,98.6445727828,100.2098878877,97.9538527251,99.7739773521,29730
2025-03-31,FLR,35.27,35.9,34.69,35.82,2064075
2025-03-31,FNV,155.7863271154,156.4200879173,153.4393326207,156.0239874161,757412
2025-03-31,FQVLF,12.69,13.6288,12.69,13.45,399710
2025-03-31,FWONK,87.54,90.45,87.29,90.01,1556273
2025-03-31,FXI,34.4153930767,34.7640014478,34.250772457,34.7059000526,29370365
2025-03-31,GDX,45.6793127864,45.7736504976,44.1897699781,45.6495219302,22217524
2025-03-31,GDXJ,55.8665594777,56.0426712238,53.9488982417,55.9643993366,3694396
2025-03-31,GIS,55.9646844514,56.8266886318,55.8054010702,56.0209021153,5336393
2025-03-31,GLD,287.53,288.39,285.85,288.14,13925100
2025-03-31,GLRE,13.87,13.97,13.42,13.55,350686
2025-03-31,GM,45.1028822086,46.6932378888,45.0534922807,46.4561662346,15878574
2025-03-31,GNRC,125.32,127.92,122.95,126.65,694153
2025-03-31,GOOG,154.1857479014,156.4963927895,151.5962320785,155.6000219277,33591554
2025-03-31,GRBK,57.49,58.82,56.7975,58.31,265068
2025-03-31,GS,520.7844445762,534.0229759809,515.6821579531,532.9499348611,2455063
2025-03-31,GSK,36.3579794072,37.0544193171,36.1385531342,36.9590165897,5357845
2025-03-31,GTBIF,5.6,5.8356,5.5,5.81,471149
2025-03-31,GUSH,25.6603203142,26.6574070464,25.4257116713,26.2663926416,458478
2025-03-31,H,118.5911571829,122.3876266354,117.7154315949,121.9049824193,696298
2025-03-31,HD,342.1402293782,356.895537931,341.3223720002,354.7178111849,4498842
2025-03-31,HGRAF,0.2135,0.215,0.1865,0.1958,172388
2025-03-31,HL,5.6394545222,5.6394545222,5.2851171142,5.5496225033,19595043
2025-03-31,HON,202.9176559163,204.4672334244,201.8878124793,203.8031287781,4014598
2025-03-31,IBIT,46.88,47.69,46.341,46.81,24010791
2025-03-31,IBM,235.0671845705,242.9595696503,234.8250868687,240.8000581499,6794972
2025-03-31,IMPUY,6.6913275623,6.7400271806,6.5354887835,6.7205473333,168072
2025-03-31,INDL,53.5448317648,54.7655633587,53.5448317648,54.7064957009,67110
2025-03-31,INTC,22.38,22.745,21.75,22.71,65832019
2025-03-31,ITUB,4.7724367455,4.860326925,4.7724367455,4.8339598711,12867011
2025-03-31,JPM,233.3283007141,239.6144522517,231.3345673497,239.0686778546,13602996
2025-03-31,KHC,28.0816198327,28.4514798239,28.0030245845,28.1370988313,8892062
2025-03-31,KMI,26.2034879491,26.7348286866,26.1848444144,26.5950021767,13867916
2025-03-31,KO,68.2801629761,69.4458394471,68.0484757272,69.1393365241,24016866
2025-03-31,KR,65.4332973826,66.5352292163,64.9359653161,66.0086423223,7587099
2025-03-31,KRE,54.0588954371,55.3681797722,53.83583218,55.1354181126,9410494
2025-03-31,KWEB,32.688709091,32.9804176231,32.4152028695,32.9244903164,17316024
2025-03-31,LLY,801.7643836525,820.6246474673,782.3590255078,818.5433782077,3737328
2025-03-31,LMT,426.9313461184,436.1116777375,426.133686973,431.9058386071,1690178
2025-03-31,LULU,286.14,291.7599,280.831,283.06,4414707
2025-03-31,LUV,32.1079112344,33.0691967227,31.9810410684,32.7715397948,10676900
2025-03-31,LVS,36.4708206953,37.7907448952,36.4123738673,37.6300161181,5684727
2025-03-31,LYB,62.8409430901,64.317528606,62.6416493395,63.7740001952,3708454
2025-03-31,MA,528.2369023067,547.3648433534,527.105306417,544.0792447616,4741966
2025-03-31,MAR,232.1378523464,236.9625232129,228.3018435428,235.49930336,1948856
2025-03-31,MCD,296.0940107055,304.0545709933,295.5503626858,303.2488069641,4418823
2025-03-31,MCK,665.7480324684,675.2398146777,663.0616790129,669.588522964,1036139
2025-03-31,MELI,1995.99,2020.0,1921.0,1950.87,681200
2025-03-31,META,561.2704753115,576.4103355151,551.1108322801,574.0795938785,21124677
2025-03-31,MO,53.7817600784,55.3735897608,53.7817600784,55.2263685185,17337292
2025-03-31,MOS,25.7982425366,26.1441407606,25.6061729395,25.9519750806,4011153
2025-03-31,MP,25.0,25.11,23.41,24.41,3586721
2025-03-31,MS,110.1569695591,113.3732314441,108.6748734574,113.0244801553,7616709
2025-03-31,MSFT,368.8927024146,373.383363441,363.649471955,371.7197889042,35184676
2025-03-31,MSOS,2.57,2.645,2.5,2.61,6109808
2025-03-31,MU,85.7915148232,86.8788723948,83.8962206486,86.679357244,21089544
2025-03-31,MUFG,13.0701495841,13.2202142645,12.963652069,13.1960102838,10015498
2025-03-31,MURGY,11.6919329993,11.7604042752,11.6216111484,11.7048870245,185924
2025-03-31,NAIL,59.0967112767,62.8923480729,57.2053788615,61.6415931129,299942
2025-03-31,NEE,68.1761897955,69.178922611,68.0894148403,68.3497397058,13347211
2025-03-31,NEM,47.7571058545,47.8408038751,46.3982438735,47.5404756836,12190230
2025-03-31,NFLX,92.053,93.448,90.059,93.253,46340750
2025-03-31,NKE,60.7587464813,61.8706586145,60.5750392593,61.3775497554,17400033
2025-03-31,NOC,501.5331739587,508.2823215535,498.0802356028,501.5429695285,981890
2025-03-31,NOW,156.304,159.8,151.568,159.228,14922390
2025-03-31,NRG,91.8082340241,94.5756781091,91.5226259157,94.0143104478,2976519
2025-03-31,NUKZ,37.6601829861,38.0665165394,37.0714948626,37.7890204542,71905
2025-03-31,NVDA,104.9852925624,110.8022746719,103.507329726,108.2308190613,299212653
2025-03-31,NXE,4.41,4.545,4.3,4.49,11362249
2025-03-31,ODFL,160.7519273005,165.2853201285,160.7519273005,164.1246922053,1608374
2025-03-31,OIH,253.1863007165,258.7412191657,251.8590193171,257.7088891884,458539
2025-03-31,OKE,91.7707267427,93.2293343201,91.5977508441,92.77118194,3715329
2025-03-31,ORCL,135.9801712129,137.8927601762,134.1362392894,137.1277245909,15509923
2025-03-31,ORLY,94.4906666667,96.6666666667,94.4906666667,95.5053333333,7586115
2025-03-31,OXY,47.1780487901,48.51191773,47.1780487901,48.1038729246,8510537
2025-03-31,PAAS,25.5454427411,25.6584321994,24.1109678795,25.3784148462,3690184
2025-03-31,PALL,17.996,18.154,17.75452,18.11,992560
2025-03-31,PANW,169.57,171.015,165.8844,170.64,5888637
2025-03-31,PBR,13.1412932004,13.3340076956,13.0128168702,13.1596469618,15328186
2025-03-31,PG,162.4195497595,165.3553462988,162.4195497595,164.6596828108,11520451
2025-03-31,PLTR,80.0,84.65,78.75,84.4,108092868
2025-03-31,PYPL,63.7304522112,64.870620538,62.8579755786,64.6921594086,11562033
2025-03-31,QID,36.4466964086,37.1250770404,35.2516313505,35.3966003622,8483639
2025-03-31,QQQ,459.2064714579,467.0998282803,454.6434352092,466.1653502685,53000303
2025-03-31,RIO,56.1156356641,57.188755791,55.7167768559,57.0558028549,4722637
2025-03-31,ROK,250.4563560421,254.8052043048,244.4877335957,253.6468203432,1060497
2025-03-31,RRC,38.8482259071,39.8856276671,38.5715854378,39.4509069296,2964411
2025-03-31,RTX,128.3420813284,130.3789463457,127.872916891,129.713048167,5521080
2025-03-31,SAM,237.2,241.5399,236.0,238.84,154952
2025-03-31,SBGSY,44.8640276049,44.8786238616,44.0612334877,44.6840071059,503609
2025-03-31,SBSW,4.4210979041,4.4988314936,4.2607723757,4.4502480002,21735033
2025-03-31,SCHW,76.154230271,77.5420739401,75.7605157549,77.049930795,10906931
2025-03-31,SCZ,60.3870977476,60.6158367542,60.1202355732,60.5491212106,3544348
2025-03-31,SDVY,32.5675125393,33.1583957423,32.3299774917,32.9909788348,1506124
2025-03-31,SHLD,45.566926468,46.2905256918,45.3686801053,46.1418409198,431705
2025-03-31,SHOP,92.72,96.11,89.235,95.48,15801876
2025-03-31,SIEGY,111.8660026483,113.2564939277,110.8182380927,112.9823125487,148529
2025-03-31,SIL,39.0228964059,39.0574212131,37.602447194,38.9143898689,1683734
2025-03-31,SLB,39.9338687624,40.7255944003,39.846972046,40.3586971535,13596472
2025-03-31,SLV,30.77,31.02,30.48,30.99,18403275
2025-03-31,SMR,14.37,14.72,13.78,14.16,5593789
2025-03-31,SNOW,145.85,147.22,141.9201,146.16,6219076
2025-03-31,SOXS,582.832334386,606.2809928113,551.6602419188,552.7088444177,1923976
2025-03-31,SOYB,21.55,21.6489,21.3,21.34,10492
2025-03-31,SPG,154.3067436322,157.238826315,154.2218923648,156.5788720134,2409252
2025-03-31,SPY,542.2122817144,552.9427261787,539.2932915649,551.6398309809,95328213
2025-03-31,SRUUF,13.7,14.26,13.7,14.25,315945
2025-03-31,STZ,176.0146606044,179.392485115,175.0855168994,177.6213049275,1823064
2025-03-31,T,26.7963626386,27.080825087,26.7489522306,26.8153268019,50156533
2025-03-31,TAN,30.51,30.57,29.76,30.46,574493
2025-03-31,TAP,57.3141194153,58.6160650893,57.3141194153,57.8463015886,1984254
2025-03-31,TBT,32.2769023149,32.8942728314,32.0743276142,32.460184187,1072387
2025-03-31,TCBI,72.9012522908,74.9121492568,72.4671380574,74.5478924863,398517
2025-03-31,TECK,35.8073924864,36.2728093689,34.7973388267,36.0747596317,4155725
2025-03-31,TEM,45.49,48.8,44.2827,48.24,7480831
2025-03-31,TGT,96.6365360217,99.1566652944,95.2154104919,98.8724401884,7069227
2025-03-31,TPL,428.3272082224,442.1428279038,420.0583431988,438.2465387047,388281
2025-03-31,TRMLF,45.624582458,46.2472148032,45.624582458,46.1705831299,101144
2025-03-31,TSLA,249.31,260.56,243.3601,259.16,134008936
2025-03-31,TSLS,112.0345549602,114.2038987524,107.310206257,107.888697935,1281439
2025-03-31,TSM,158.0962342718,163.7847804913,157.4751278389,163.6566156718,19408272
2025-03-31,UAL,66.975,69.7236,64.11,69.05,10653219
2025-03-31,UBER,71.4,73.3,70.5,72.86,16033066
2025-03-31,UCO,26.16,27.34,25.993,27.06,1921689
2025-03-31,UNG,22.12,22.12,21.21,21.61,6853265
2025-03-31,UNH,502.0032292498,510.6474545079,501.4327490594,506.4220334366,5238670
2025-03-31,UPS,100.2653815095,101.9716544575,99.6169058069,101.1714078458,6536071
2025-03-31,URA,21.6842389299,21.8810562964,21.4268697088,21.8558819821,3496935
2025-03-31,URNM,31.0802711052,31.5203328876,30.6155193877,31.4094702384,616726
2025-03-31,USB,39.3749367719,40.2786862267,39.1561342723,40.1645284008,10548364
2025-03-31,USO,75.52,77.72,75.2819,77.33,3147376
2025-03-31,V,336.1511877268,348.5432648109,331.3369995071,347.15646162,9950762
2025-03-31,VALE,9.3552294693,9.4976948927,9.2697502153,9.4786995029,28351443
2025-03-31,VIS,240.693319228,245.7005619693,239.2612675565,244.4857871031,70573
2025-03-31,VIXY,53.33,54.1499,49.74,50.26,1935397
2025-03-31,VLO,126.7696971357,129.1657709783,125.6006449786,127.6005937101,2766719
2025-03-31,VST,113.145880193,117.559165548,111.2584598912,116.6624422288,7766207
2025-03-31,VSXY,17.8,18.61,17.62,18.58,3021349
2025-03-31,WDAY,236.67,237.41,229.29,233.53,3312763
2025-03-31,WEAT,23.1,23.55,22.975,23.4,303734
2025-03-31,WFC,68.0246844286,70.1316006201,67.6938061352,69.8639784711,14855342
2025-03-31,WFRD,51.5192609976,53.0108662684,50.3858372557,52.5496462176,1192388
2025-03-31,WMT,83.8529746053,87.2561628148,83.467148035,86.8505502666,30269313
2025-03-31,WPM,76.8206192017,77.231292356,74.6534524356,76.8206192017,2085491
2025-03-31,WYNN,79.6824366279,82.7851505541,79.2082352224,82.5084754269,2115232
2025-03-31,XBI,81.1413807766,81.2907024196,78.9662621777,80.7332349526,16660864
2025-03-31,XLE,44.3620821266,45.2134416123,44.2995528988,44.9488948794,28813730
2025-03-31,XME,55.3538926437,55.9708154091,53.8215360974,55.7121058624,1720165
2025-03-31,XOM,113.1402773362,115.1717883861,113.1402773362,114.2352762,21652345
2025-03-31,XOP,126.3645540663,128.9202198399,125.8592513278,127.9873532457,2968903
2025-03-31,XYZ,53.89,54.69,52.25,54.33,8163748
2025-04-01,AA,29.9184052225,30.1553826896,29.0297397208,29.7604202444,4272462
2025-04-01,AAPL,218.6629161461,222.5177820502,217.7626184317,222.0303280391,36412740
2025-04-01,ABT,129.2094836945,129.3606629357,127.8488705241,128.4438339893,4229092
2025-04-01,ADBE,381.13,384.0,375.53,383.2,3847766
2025-04-01,ADP,295.6989828056,297.6307382274,293.9658253974,296.8222090158,1199344
2025-04-01,AEM,108.0250625774,108.321265107,105.3197461395,106.8698727116,2720392
2025-04-01,AGG,94.0536985644,94.3582950985,93.8750336598,94.1964781897,10295171
2025-04-01,ALB,70.3138301888,71.1078383089,68.5690708642,70.4020533133,2010570
2025-04-01,ALLY,35.2013718016,35.8265327763,34.6916251608,35.287932552,3943779
2025-04-01,AMAT,142.6227706605,144.6121653102,140.346348922,144.1667784483,5869458
2025-04-01,AMD,102.16,102.83,100.93,102.78,23523230
2025-04-01,AMGN,298.9123664235,300.8757292527,293.5419916259,295.389862524,3042318
2025-04-01,AMZN,187.86,193.93,187.2,192.17,41267315
2025-04-01,AON,393.9845662546,396.5782328804,391.3046682236,394.3801231596,765661
2025-04-01,AOS,63.6680809136,64.0250080339,63.083433706,63.9214280369,1810159
2025-04-01,AR,40.35,41.3,40.05,40.92,2955840
2025-04-01,ARKK,47.68,48.67,46.71,47.8,11548366
2025-04-01,ASML,655.734105595,661.7234009603,647.623395891,658.4672766266,1212618
2025-04-01,AVGO,164.7691563474,167.0866404242,161.8475418062,166.8984686402,20472443
2025-04-01,AVLV,63.9945465812,64.535622686,63.5026592131,64.3683809809,660404
2025-04-01,AXON,521.59,542.9849,520.19,541.2,509615
2025-04-01,AXP,261.354375042,266.4021711205,260.7428368829,266.0161487219,2881391
2025-04-01,B,18.9730555045,19.2162998058,18.7979196075,19.1287318573,25220220
2025-04-01,BA,170.0,170.975,164.2191,168.17,8252833
2025-04-01,BABA,129.306930383,130.6219161157,128.118572906,129.2582272077,11627512
2025-04-01,BAC,39.9127949518,40.2798535695,39.5698849274,40.077005386,25578539
2025-04-01,BAX,33.6365712926,33.8140729881,33.3308739282,33.5478204449,3495868
2025-04-01,BMY,56.6142308771,56.9216637582,55.1842021722,55.4776608315,9623818
2025-04-01,BP,31.32904885,31.5905912972,31.1655848206,31.5812504955,5682702
2025-04-01,BRK-B,531.88,536.41,527.5001,532.99,4130570
2025-04-01,BROS,61.68,62.24,58.89,61.35,3104941
2025-04-01,BTI,38.9129936587,39.054564094,38.5826626429,38.7902992814,3910365
2025-04-01,BUD,59.582075418,59.9012651078,59.1274719205,59.582075418,1782940
2025-04-01,C,68.2837706472,68.7688784239,67.2165335384,68.4390051357,10957132
2025-04-01,CAG,24.4086838182,24.4086838182,23.8502262085,24.1544266951,5862301
2025-04-01,CANE,12.37,12.56,12.35,12.5312,32428
2025-04-01,CAT,321.9027884582,327.0202956487,318.8315163259,325.4071887117,1955410
2025-04-01,CAVA,86.235,87.8,84.9401,87.2,2586745
2025-04-01,CB,298.0489892634,299.4955901622,294.1913868666,296.6023883646,1484010
2025-04-01,CCJ,41.7679243347,42.2104547445,40.4205719368,41.718022394,3071071
2025-04-01,CEG,199.6299157892,206.3951794196,196.7887037506,205.5805661777,2863111
2025-04-01,CLF,8.14,8.27,7.85,8.1,26809501
2025-04-01,CMG,50.0,51.7,49.99,51.67,12150413
2025-04-01,CNR,76.2667850561,77.9958300854,76.0183590462,77.4294187827,851490
2025-04-01,COF,173.9725191355,176.2112444072,172.3818459162,174.9936920664,3248292
2025-04-01,CORN,18.67,18.79,18.67,18.72,67360
2025-04-01,CPB,36.8528142806,36.944831295,36.0706696579,36.7147887589,3104108
2025-04-01,CRM,265.7137600073,267.6508237937,262.7093345427,267.0380791266,4598153
2025-04-01,CRSP,33.99,34.93,33.01005,33.14,2179242
2025-04-01,CRWD,89.735,90.7925,87.8125,90.595,10728220
2025-04-01,CSCO,59.582725365,60.2233998313,59.2720953208,59.9904272981,17381449
2025-04-01,CVX,158.6032551151,159.8452317078,157.5319317946,159.7599050717,6378587
2025-04-01,DAL,41.711608418,41.943175344,40.2581564356,41.8002936237,13980794
2025-04-01,DEO,101.320100944,101.7076177474,100.6056952775,100.8953191963,920231
2025-04-01,DIS,96.4953894052,96.760378778,95.042855065,95.8672664473,8762675
2025-04-01,DOW,31.9808546328,32.2451975438,31.6229250561,32.101432101,6446040
2025-04-01,ECH,28.7565941864,29.1119695989,28.6509420368,29.0063174492,227353
2025-04-01,EEM,42.4092407745,42.7104289678,42.2732203,42.5938399898,21530331
2025-04-01,EMLC,21.9536811657,21.9953302235,21.9351704733,21.972191858,2068603
2025-04-01,EPD,31.4217811248,31.5874010546,31.1825523373,31.4861888752,4163225
2025-04-01,ETN,267.7926466886,273.9452470319,265.8566893996,272.6103724615,2468835
2025-04-01,EWU,35.498037953,35.6307054734,35.2753460438,35.4790854501,1583337
2025-04-01,EWY,53.3558615041,53.7469618267,53.0625362622,53.6296317299,2932493
2025-04-01,EWZ,24.3134685743,24.7266754562,24.2571221813,24.5482452118,20282868
2025-04-01,FCG,24.057358008,24.2318974857,23.8246387044,24.2028075727,121458
2025-04-01,FCX,37.4503272442,37.5192059332,36.5991834431,37.5192059332,13121248
2025-04-01,FDNI,30.7007140711,31.1555870866,30.7007140711,30.9479814203,12461
2025-04-01,FIW,99.328159759,100.4080290402,98.9042367632,99.9523043894,43191
2025-04-01,FLR,35.68,36.36,34.97,36.35,2543235
2025-04-01,FNV,155.9150597783,157.2221914322,154.4494879239,156.0933050038,740389
2025-04-01,FQVLF,13.46,14.18,13.46,14.18,260677
2025-04-01,FWONK,89.87,89.87,86.96,88.89,1282587
2025-04-01,FXI,34.5606465646,34.7543178819,34.3669752474,34.6284315257,28414046
2025-04-01,GDX,45.6098007887,45.9375002065,45.0239139507,45.4807070786,17174789
2025-04-01,GDXJ,55.8763434636,56.2089989841,55.0447046622,55.6806637456,3142833
2025-04-01,GIS,56.2926208244,56.4799193414,55.4118774227,55.9553148407,4037680
2025-04-01,GLD,288.54,289.13,285.91,287.57,15923553
2025-04-01,GLRE,13.52,13.785,13.35,13.74,86365
2025-04-01,GM,46.4364102634,47.1871371684,45.9326329983,46.6833599032,14065626
2025-04-01,GNRC,125.09,126.79,122.86,126.33,825303
2025-04-01,GOOG,154.6737720372,159.4344972809,154.6289534942,158.2393361319,20111376
2025-04-01,GRBK,58.42,59.36,57.81,58.73,188776
2025-04-01,GS,529.9841697876,538.4765990523,520.2174371221,535.0571889922,1869564
2025-04-01,GSK,36.949476317,36.9828672715,35.9477476794,36.1290128614,5290738
2025-04-01,GTBIF,5.76,6.0,5.68,5.74,238642
2025-04-01,GUSH,26.2077404809,26.6378563261,25.5040123059,26.5889795255,457536
2025-04-01,H,121.8253710022,122.5518251831,119.1285342482,121.1884796654,922787
2025-04-01,HD,352.4432965835,355.492114028,350.294606194,353.7789689877,2801979
2025-04-01,HGRAF,0.2264,0.2264,0.1897,0.1989,268040
2025-04-01,HL,5.5396411678,5.6094107025,5.3999024717,5.4697718198,22968975
2025-04-01,HON,203.1871476569,205.6125733217,201.8111998274,205.4393286313,2593715
2025-04-01,IBIT,47.53,48.65,46.842,48.3,30139681
2025-04-01,IBM,240.1899719413,242.6981041323,235.793477676,242.4269547062,4413139
2025-04-01,IMPUY,6.6621077913,6.6621077913,6.2432910734,6.3504302338,296490
2025-04-01,INDL,53.4857641071,53.9669686257,53.3380949627,53.830325444,46021
2025-04-01,INTC,22.56,22.62,21.66,22.05,64060355
2025-04-01,ITUB,4.8251708532,4.8954829968,4.8163818352,4.851537907,14804835
2025-04-01,JPM,236.4567575258,239.4487707383,234.7627127812,237.4703385489,8054683
2025-04-01,KHC,28.2295638291,28.3775078256,27.8505498032,28.0538803333,8155469
2025-04-01,KMI,26.4458538995,26.7115242683,26.1801835308,26.68821985,8692076
2025-04-01,KO,69.1972583363,69.4192919499,68.7194033855,69.3806774084,15309146
2025-04-01,KR,65.1602523265,66.4962227797,65.1505007173,66.447464734,4880334
2025-04-01,KRE,55.0093388804,55.0481324903,53.9231178023,54.7183868059,10657184
2025-04-01,KWEB,33.0093715576,33.1744184154,32.7783059567,33.0282340556,10568737
2025-04-01,LLY,811.2985790229,813.3402050585,789.8912380665,798.0478314031,2987721
2025-04-01,LMT,433.1530874527,436.2953810559,429.7497417656,433.7718775776,1042421
2025-04-01,LULU,282.23,283.64,277.4544,279.63,3315119
2025-04-01,LUV,31.9322448507,32.3612611966,30.5317934033,30.8294503311,17825791
2025-04-01,LVS,37.6300161181,38.2729312265,37.6300161181,38.1365552944,6310352
2025-04-01,LYB,63.2667070119,63.4841183762,62.614472919,63.4478831488,3634554
2025-04-01,MA,542.7689758367,547.0904809816,539.9896175113,544.4663696712,2714883
2025-04-01,MAR,234.7874666748,236.270459769,230.7756737563,235.5388498425,1451291
2025-04-01,MCD,303.9380749891,305.5884350487,301.8702709143,304.4720150084,2411454
2025-04-01,MCK,672.8121471105,674.3045656969,664.5640470565,670.2849849709,630029
2025-04-01,MELI,1955.74,1955.74,1906.15,1915.0,682533
2025-04-01,META,568.5814341203,587.5759824153,567.7447576354,583.6814525866,12836574
2025-04-01,MO,55.1251539144,55.2953784758,53.8277667166,54.0946052183,19150212
2025-04-01,MOS,26.0672744886,26.1249241926,25.3946946087,25.7502011166,3917885
2025-04-01,MP,24.27,25.38,24.18,25.17,2765741
2025-04-01,MS,112.3608839532,113.2279184071,109.9910220709,112.1235393261,6651029
2025-04-01,MSFT,370.9870239297,379.1068520258,369.5809073569,378.4533048864,19689503
2025-04-01,MSOS,2.62,2.75,2.575,2.59,4846437
2025-04-01,MU,88.3103936014,88.6745087515,86.0359208828,88.4949451159,15337056
2025-04-01,MUFG,12.895880923,12.9732368453,12.7893834079,12.8765177384,9157522
2025-04-01,MURGY,11.7604042752,11.9038238395,11.6863812742,11.7974157756,173436
2025-04-01,NAIL,62.2753380059,62.7034128766,59.3145610837,61.6911044326,235061
2025-04-01,NEE,68.4557979844,69.0053727006,67.9929982234,68.3786646909,8715835
2025-04-01,NEM,47.6241737042,48.1214384146,47.0579812121,47.5503225095,9317944
2025-04-01,NFLX,92.75,93.229,91.15,92.838,35199560
2025-04-01,NKE,61.715957796,63.0019083501,61.2035113346,62.6151563037,13489490
2025-04-01,NOC,504.0212486888,506.7346215245,498.96673467,502.6106866371,710782
2025-04-01,NOW,159.644,162.592,158.5453,162.312,7715030
2025-04-01,NRG,94.1521902242,97.0959234521,93.5711254519,97.0378169748,2547829
2025-04-01,NUKZ,37.848483901,38.6213104982,37.3876421882,38.353923199,97034
2025-04-01,NVDA,108.3656332389,110.0483139006,106.3234481035,109.9983827237,222614034
2025-04-01,NXE,4.49,4.59,4.42,4.59,10676506
2025-04-01,ODFL,162.3589505787,166.6542658839,161.7141572881,165.7515552771,1219403
2025-04-01,OIH,256.942015491,262.7328950779,256.1751417936,261.6317431021,303068
2025-04-01,OKE,92.1353786371,93.2199842715,91.284524217,93.0329833001,2037332
2025-04-01,ORCL,137.0786838483,140.501727685,136.0978689953,139.2168602277,9518457
2025-04-01,ORLY,95.0333333333,95.793,94.734,95.4533333333,5551725
2025-04-01,OXY,47.8699805117,48.0892546488,47.363213617,47.9381991321,5909184
2025-04-01,PAAS,25.2899883137,25.3391141651,24.749603948,25.1524359297,3521546
